Feature	Gain	Cover	Frequency
rf_019_000_lag1	1.06425605589129e-05	0.000157604368114022	2.76655784872462e-05
rf_009_015_lag1	1.05039465020046e-05	3.43463021996692e-06	2.76655784872462e-05
rf_014_001_lag2	1.04822305830764e-05	0.00015086104331437	2.76655784872462e-05
rf_001_014_lag2	1.04745562864673e-05	5.70058250482551e-05	2.76655784872462e-05
rf_007_008	1.0443618893315e-05	0.000138007436609151	2.76655784872462e-05
rf_011_011	1.04384932515508e-05	3.13702315248493e-05	2.76655784872462e-05
rf_004_003_lag1	1.04261577128278e-05	1.73680629400412e-05	2.76655784872462e-05
rf_014_011	1.03956514599345e-05	0.000215001458853838	2.76655784872462e-05
rf_016_015_lag2	1.03626322752461e-05	0.000163282287010301	2.76655784872462e-05
rf_010_002_delta2	1.03570607112713e-05	3.52235256481948e-06	2.76655784872462e-05
rf_007_008_lag1	1.03299820234365e-05	0.000196248824876275	2.76655784872462e-05
rf_009_010_delta2	1.02432476898013e-05	0.000198054703504281	2.76655784872462e-05
rf_001_010_lag2	1.01683229037732e-05	0.000159322284061984	2.76655784872462e-05
rf_008_009_delta2	1.00674151420826e-05	0.000183711979953292	2.76655784872462e-05
rf_003_001_delta1	1.00028127777255e-05	0.000357631983204316	5.53311569744923e-05
rf_002_000_delta2	9.98997434468621e-06	5.36247895759652e-05	2.76655784872462e-05
rf_003_000_delta2	9.98416195808102e-06	0.000110901472384902	2.76655784872462e-05
rf_007_009_lag2	9.97943358126975e-06	0.00040880943952649	5.53311569744923e-05
rf_009_002_delta1	9.97153817129922e-06	7.34969048749621e-06	2.76655784872462e-05
rf_002_001_delta1	9.90865574861798e-06	2.65072892625297e-05	2.76655784872462e-05
rf_018_004_lag2	9.89701865711449e-06	0.000179249436119806	2.76655784872462e-05
rf_019_010_delta1	9.8898931404635e-06	2.47881716386109e-06	2.76655784872462e-05
rf_008_000_lag1	9.85473857966409e-06	2.43644606962134e-05	2.76655784872462e-05
rf_017_010_lag2	9.82272333586442e-06	0.000103214351288713	2.76655784872462e-05
rf_002_015_lag2	9.82170091753607e-06	5.81579919557158e-05	2.76655784872462e-05
rf_001_012_delta1	9.77979285253766e-06	3.9829789926124e-05	2.76655784872462e-05
rf_016_002_lag2	9.77146657177085e-06	3.60707071977983e-05	5.53311569744923e-05
rf_017_005_delta2	9.70844899431736e-06	1.07677375792581e-05	2.76655784872462e-05
rf_006_014_delta1	9.680006671435e-06	2.44949627051311e-06	2.76655784872462e-05
rf_008_006_delta1	9.61169372923506e-06	0.000130013167138383	2.76655784872462e-05
rf_005_012_delta1	9.58159767550234e-06	1.1286140587058e-05	2.76655784872462e-05
rf_010_002	9.52893561310304e-06	9.61364799026637e-06	5.53311569744923e-05
rf_020_012_lag2	9.49484024506756e-06	0.000415984406329855	5.53311569744923e-05
rf_019_001_lag1	9.45726791128746e-06	0.000169422130144406	2.76655784872462e-05
rf_010_012_lag1	9.44946427260062e-06	0.000182893878961845	2.76655784872462e-05
rf_012_011_delta1	9.40045655936676e-06	0.000160696520686277	2.76655784872462e-05
rf_003_003_lag1	9.39022498510743e-06	7.21471824401896e-05	2.76655784872462e-05
rf_008_015	9.37231480283635e-06	4.20858163675787e-05	2.76655784872462e-05
rf_003_008	9.33926482241522e-06	0.00016483220865949	2.76655784872462e-05
rf_011_002_lag2	9.33509015287936e-06	0.000107592297134834	2.76655784872462e-05
rf_018_011_delta2	9.33407943692947e-06	6.06594006275663e-05	2.76655784872462e-05
rf_010_015_delta2	9.33024228862489e-06	0.000111314127908496	2.76655784872462e-05
rf_015_000_lag2	9.26397972631355e-06	0.000212463519232899	2.76655784872462e-05
rf_009_014_delta1	9.25983646842512e-06	8.94215146555938e-05	2.76655784872462e-05
rf_016_005	9.23047828044984e-06	0.00015348982963765	2.76655784872462e-05
rf_013_002_lag2	9.19024735105871e-06	8.81477381412964e-06	2.76655784872462e-05
rf_008_010_lag2	9.16900199092739e-06	4.77041321363959e-06	2.76655784872462e-05
rf_002_001_lag1	9.1276753493639e-06	5.25055485897231e-05	2.76655784872462e-05
rf_019_009_lag2	9.11809110140764e-06	8.156255389757e-06	2.76655784872462e-05
rf_020_008	9.11628400780802e-06	1.12743641626806e-05	2.76655784872462e-05
rf_008_014_lag1	9.11566809315239e-06	0.000113801837474438	2.76655784872462e-05
rf_015_011_delta1	9.10443531112566e-06	0.000152900047078011	5.53311569744923e-05
rf_016_000_delta2	9.09581285239883e-06	0.000179413585055516	2.76655784872462e-05
rf_016_012_lag1	9.04484837830403e-06	2.10437493569592e-06	2.76655784872462e-05
rf_010_013_delta1	9.04480834385141e-06	0.000100333934020061	2.76655784872462e-05
rf_020_006_delta2	8.97610614358912e-06	4.50364115121126e-06	2.76655784872462e-05
rf_005_010_delta1	8.92092942916446e-06	0.000188309832499523	2.76655784872462e-05
rf_005_009_delta2	8.87289609291581e-06	3.18090835843035e-05	2.76655784872462e-05
rf_009_001_delta1	8.85540288486659e-06	0.000417602342838204	5.53311569744923e-05
rf_017_014_lag1	8.77368332835754e-06	4.58871980895867e-06	2.76655784872462e-05
rf_010_012_delta2	8.77150914962317e-06	0.000140953225049858	2.76655784872462e-05
rf_018_005_delta2	8.737065970251e-06	0.00016861989127559	2.76655784872462e-05
rf_013_005_delta2	8.71754640298476e-06	0.000211628835113247	2.76655784872462e-05
rf_009_001	8.71055946713129e-06	3.55313950283486e-05	2.76655784872462e-05
rf_019_006_lag2	8.69802929937714e-06	0.000193005501468644	2.76655784872462e-05
rf_005_014_lag1	8.61229890663063e-06	0.000179118934110888	2.76655784872462e-05
rf_012_004_lag1	8.60985495727709e-06	0.000163103717963108	2.76655784872462e-05
rf_013_005	8.56356897090646e-06	4.49861814571148e-05	2.76655784872462e-05
rf_016_015	8.56225830451928e-06	0.000154307209623523	2.76655784872462e-05
rf_019_009_delta1	8.48458345955376e-06	0.000109082855991753	2.76655784872462e-05
rf_006_013_delta2	8.46486372002443e-06	0.000118774853254408	2.76655784872462e-05
rf_013_003_lag1	8.39747157023466e-06	0.000175296162556848	2.76655784872462e-05
rf_009_000_delta2	8.34869605682597e-06	4.71799610840029e-05	2.76655784872462e-05
rf_004_005_lag1	8.34192407518732e-06	0.000105441777842394	2.76655784872462e-05
rf_002_012_delta2	8.2951034748956e-06	5.86538034555263e-06	2.76655784872462e-05
rf_013_014_delta1	8.24011399852626e-06	0.000122266442914732	2.76655784872462e-05
rf_004_005_lag2	8.19484611908139e-06	0.000183636755038391	2.76655784872462e-05
rf_001_004_lag2	8.19029512569093e-06	0.000144774794927942	2.76655784872462e-05
rf_013_010_delta2	8.07136939666456e-06	0.000187948608706883	2.76655784872462e-05
rf_012_012_delta1	8.01564020679381e-06	0.000149210901890376	2.76655784872462e-05
rf_012_014_delta1	7.95249417263995e-06	3.72238354460245e-05	2.76655784872462e-05
rf_001_010_delta1	7.93048815790893e-06	0.000199880529953171	2.76655784872462e-05
rf_009_010_lag1	7.89714253845309e-06	0.000116660143905483	2.76655784872462e-05
rf_004_008_delta1	7.80518155305022e-06	0.000403931115811922	5.53311569744923e-05
rf_001_007_delta2	7.80232555679207e-06	6.03866201853536e-06	5.53311569744923e-05
rf_008_009_delta1	7.74133337618895e-06	9.54380658365225e-05	2.76655784872462e-05
rf_019_007	7.72900769210047e-06	0.000171256848995377	2.76655784872462e-05
rf_010_014_delta1	7.72364800276718e-06	0.000110651043115487	2.76655784872462e-05
rf_004_012_delta2	7.69735229643835e-06	0.000160627784821543	5.53311569744923e-05
rf_003_003_delta2	7.6353350798696e-06	0.000216463898493367	2.76655784872462e-05
rf_019_001_lag2	7.58746557691935e-06	0.000181072138211208	2.76655784872462e-05
rf_016_005_lag2	7.52478702198911e-06	0.000202355021083587	2.76655784872462e-05
rf_017_000_delta1	7.49426783488797e-06	0.000178876435902789	2.76655784872462e-05
rf_012_008_delta1	7.46727968650755e-06	0.000198596659360836	2.76655784872462e-05
rf_011_007	7.41843888614537e-06	0.000206829101006259	2.76655784872462e-05
rf_002_012	7.40277556053803e-06	0.000195582375390587	2.76655784872462e-05
rf_001_015_delta1	7.37346048658865e-06	0.000208922660858343	2.76655784872462e-05
rf_005_015_delta1	7.37265055881649e-06	0.000202792671467085	2.76655784872462e-05
rf_013_011_delta1	7.35955374957916e-06	0.000205508939800026	2.76655784872462e-05
rf_003_000	7.35426797000454e-06	0.000150293131257146	2.76655784872462e-05
rf_014_009_delta2	7.35036861431975e-06	0.000210666292671782	2.76655784872462e-05
rf_018_012_lag2	7.28375313291072e-06	0.000212741106378939	2.76655784872462e-05
rf_003_008_delta2	7.26422247918068e-06	0.000170204421192337	2.76655784872462e-05
rf_016_004_lag1	7.24367741401282e-06	0.00011705573563049	2.76655784872462e-05
rf_003_001_lag1	7.23391147123314e-06	0.000118064903099081	2.76655784872462e-05
rf_006_007_delta1	7.19427736314332e-06	0.000212122964266718	2.76655784872462e-05
rf_012_010_delta2	7.16383208580085e-06	0.00017772979670473	2.76655784872462e-05
rf_018_000_delta1	7.13262676977334e-06	0.000113081793241073	2.76655784872462e-05
rf_015_000_delta1	7.03288986184313e-06	0.000137863475829517	2.76655784872462e-05
rf_002_013_delta2	6.969554279954e-06	0.00011767892478173	5.53311569744923e-05
rf_020_013_lag1	6.89313944239523e-06	0.000176495435161818	2.76655784872462e-05
rf_007_000_lag1	6.87335318408311e-06	0.000208737602760983	2.76655784872462e-05
rf_015_004_delta1	6.86770155120304e-06	0.000157900941740181	2.76655784872462e-05
rf_009_010_delta1	6.7835873185129e-06	0.000196934260842082	2.76655784872462e-05
rf_008_015_lag1	6.77447424526819e-06	0.000214960361536113	2.76655784872462e-05
rf_004_006_lag1	6.76463562455915e-06	0.000215075482092783	2.76655784872462e-05
rf_009_006_delta1	6.73020537939475e-06	0.000153925076669233	2.76655784872462e-05
rf_017_014_delta2	6.71761608383367e-06	0.000211012135012174	2.76655784872462e-05
rf_014_010	6.67014630949492e-06	0.000206261669619418	2.76655784872462e-05
rf_013_004_lag1	6.65545674495813e-06	0.000162541573950477	2.76655784872462e-05
rf_011_000_delta2	6.59072657830999e-06	0.000171244111230234	2.76655784872462e-05
rf_006_011	6.57214443314962e-06	5.6505206844617e-06	2.76655784872462e-05
rf_012_009	6.53208780760604e-06	1.23558725238765e-05	2.76655784872462e-05
rf_014_003_lag1	6.4377678690721e-06	5.39386673359034e-05	2.76655784872462e-05
rf_009_015_delta2	6.35239655456982e-06	0.000110221804463688	2.76655784872462e-05
rf_014_013	6.33514472141631e-06	0.000305735684324733	0.000691639462181154
rf_016_009_lag1	6.31773041409232e-06	0.000128952087268454	2.76655784872462e-05
rf_013_003_delta2	6.3141784342733e-06	0.00020955570375243	2.76655784872462e-05
rf_017_008_lag1	6.2382375815367e-06	8.80492007128319e-06	5.53311569744923e-05
rf_003_004_delta2	6.21361928027782e-06	0.000197572591110379	2.76655784872462e-05
rf_018_008_lag1	6.18832982451764e-06	0.000217661248416806	2.76655784872462e-05
rf_008_007_delta1	6.13228159085526e-06	0.00020747151697281	2.76655784872462e-05
rf_015_008_delta1	6.10861845774327e-06	0.000372925953442774	5.53311569744923e-05
rf_006_002_delta1	6.10041108699967e-06	0.000110183110497877	2.76655784872462e-05
rf_007_001_delta1	6.08429075271785e-06	4.79257211828454e-05	2.76655784872462e-05
rf_012_008_lag1	6.04505452549557e-06	7.03141459355581e-05	2.76655784872462e-05
rf_014_009_lag1	6.04128574371776e-06	0.000218077028297888	2.76655784872462e-05
rf_004_006_delta1	6.03479030775949e-06	0.000193207383029401	2.76655784872462e-05
rf_013_001_delta1	5.9649357311765e-06	0.000102372937783702	2.76655784872462e-05
rf_001_014_lag1	5.94002999024677e-06	0.000217486524732675	2.76655784872462e-05
rf_015_012_delta2	5.92638624879525e-06	0.000153513622821596	2.76655784872462e-05
rf_006_012_delta1	5.90350501933858e-06	0.00019319152090677	2.76655784872462e-05
rf_017_002_delta2	5.820122185302e-06	8.82489192568661e-05	5.53311569744923e-05
rf_018_009	5.78033009510301e-06	0.000168382920776892	2.76655784872462e-05
rf_011_007_delta2	5.72790282370109e-06	0.000215872433587388	2.76655784872462e-05
rf_001_011_delta1	5.72424737021992e-06	0.000213635153290861	2.76655784872462e-05
rf_012_013_delta1	5.56293747416634e-06	0.000198565175450765	2.76655784872462e-05
rf_009_015_delta1	5.55277241868981e-06	3.37315247801271e-05	2.76655784872462e-05
rf_015_006_delta1	5.43756804601276e-06	0.000214794289918872	2.76655784872462e-05
rf_004_000_lag1	5.43242823821152e-06	0.000210209415472975	2.76655784872462e-05
rf_001_004_lag1	5.30132834010196e-06	0.000194378296081789	2.76655784872462e-05
rf_013_013_delta2	5.29043958490507e-06	0.00014369761260019	2.76655784872462e-05
rf_020_012_delta1	5.15448597135181e-06	0.000206116266828635	2.76655784872462e-05
rf_011_014	5.1297443716778e-06	0.000213939177307953	2.76655784872462e-05
rf_011_014_lag2	5.02030372834814e-06	0.000213517869717469	2.76655784872462e-05
rf_019_007_delta2	5.00077215074611e-06	0.000216163719839337	2.76655784872462e-05
rf_020_001_lag2	4.95669822186118e-06	0.000196393266326293	2.76655784872462e-05
rf_018_014_delta2	4.91791652040742e-06	4.3088494786003e-05	5.53311569744923e-05
rf_002_002_lag1	4.89808008429819e-06	4.12511322479268e-06	2.76655784872462e-05
rf_007_008_lag2	4.86808534852632e-06	0.000216566281284893	2.76655784872462e-05
rf_015_010	4.83753844526567e-06	0.000117095631272258	2.76655784872462e-05
rf_004_006_delta2	4.83570024797594e-06	0.000215330718066025	2.76655784872462e-05
rf_008_007	4.81472281071982e-06	0.000211250307186828	2.76655784872462e-05
rf_016_015_delta1	4.78256221106142e-06	0.000218650708399705	2.76655784872462e-05
rf_002_005	4.69353482716332e-06	0.000205058551651386	2.76655784872462e-05
rf_013_003	4.66153806080332e-06	0.000215499673705563	2.76655784872462e-05
rf_014_011_lag2	4.64542203792409e-06	0.000218692767058196	2.76655784872462e-05
rf_005_002_delta1	4.61667668503116e-06	0.000202265616392395	2.76655784872462e-05
rf_020_009_delta1	4.57801818575586e-06	0.000211278907074602	2.76655784872462e-05
rf_008_005_delta2	4.55942526208902e-06	0.000156607457740191	2.76655784872462e-05
rf_013_010_lag1	4.44823203360675e-06	0.000216190877715963	2.76655784872462e-05
rf_013_015_delta2	4.23001039154361e-06	0.000205767540465948	2.76655784872462e-05
rf_020_014_delta2	4.16905701356379e-06	0.000214275886911072	2.76655784872462e-05
rf_017_012_lag2	4.1232120220866e-06	0.000156761993268246	2.76655784872462e-05
rf_015_008_delta2	3.93443879949578e-06	0.000189501414378369	2.76655784872462e-05
rf_010_007_delta2	3.8565197443693e-06	0.000210007053241836	2.76655784872462e-05
rf_011_010_delta2	3.74766052447455e-06	0.000200667868040122	2.76655784872462e-05
rf_004_003_delta2	3.70876920945942e-06	0.000217781656347686	2.76655784872462e-05
rf_017_002_lag1	3.52672023512145e-06	1.92196052544087e-06	2.76655784872462e-05
rf_008_010_delta2	2.93974802507372e-06	3.41951313642931e-05	2.76655784872462e-05
rf_006_014_lag1	1.66843581277095e-06	2.7324428913211e-05	2.76655784872462e-05
rf_013_007_delta2	1.22120070301669e-06	1.00347152455587e-05	2.76655784872462e-05
ctarjeta_visa	1.05815686285251e-06	7.21779453446858e-05	0.000110662313948985
rf_014_013_delta1	2.58342410321318e-07	0.000399224631759189	0.000387318098821446
ctarjeta_visa_lag2	3.03664420709858e-10	1.39452091444518e-05	2.76655784872462e-05
rf_014_013_lag1	4.40675583184523e-12	3.76146204672033e-05	5.53311569744923e-05
